DATE,Temp_Max_C,Temp_Min_C,Temp_Mean_C,Rainfall_mm,SolarRad_MJ_m2,Rel_Humidity_pct,WindSpeed_mps,GDD,Cumulative_Rainfall_mm
2015-10-22,35.59,22.8,28.35,0.0,14.93,54.94,1.93,19.195,880.1499999999996
2015-10-23,35.48,23.53,28.78,0.0,16.81,53.58,1.19,19.505,880.1499999999996
2015-10-24,35.61,22.75,28.62,0.0,16.94,51.2,1.02,19.18,880.1499999999996
2015-10-25,34.71,22.45,27.64,1.81,13.08,61.89,1.96,18.58,881.9599999999996
2015-10-26,31.43,20.99,25.54,1.31,13.99,68.69,1.77,16.21,883.2699999999995
2015-10-27,33.24,21.28,26.64,0.0,14.82,66.44,1.35,17.26,883.2699999999995
2015-10-28,31.6,22.46,25.69,0.47,16.28,68.93,1.42,17.03,883.7399999999996
2015-10-29,32.52,21.03,25.59,0.08,17.17,64.45,1.75,16.775000000000002,883.8199999999996
2015-10-30,32.6,18.8,24.38,0.01,17.37,62.22,1.98,15.700000000000003,883.8299999999996
2015-10-31,31.95,16.43,23.52,0.0,16.88,62.44,2.29,14.189999999999998,883.8299999999996
2015-11-01,32.46,19.01,24.82,0.0,17.67,64.67,2.91,15.735,883.8299999999996
2015-11-02,32.53,18.68,25.22,0.0,17.27,63.89,2.27,15.605,883.8299999999996
2015-11-03,32.76,19.34,25.64,0.0,16.13,61.56,1.67,16.049999999999997,883.8299999999996
2015-11-04,33.95,20.95,26.79,0.0,16.67,57.97,1.19,17.450000000000003,883.8299999999996
2015-11-05,34.55,20.3,27.01,0.0,15.74,50.91,1.34,17.424999999999997,883.8299999999996
2015-11-06,34.32,19.92,26.96,0.0,17.16,46.65,0.93,17.12,883.8299999999996
2015-11-07,34.51,19.64,26.77,0.0,16.23,46.89,1.18,17.075,883.8299999999996
2015-11-08,34.99,20.62,27.23,0.0,16.65,49.35,1.81,17.805,883.8299999999996
2015-11-09,34.61,20.22,26.65,0.0,15.45,48.73,2.34,17.415,883.8299999999996
2015-11-10,33.97,19.9,26.09,0.0,14.22,51.25,2.1,16.935,883.8299999999996
2015-11-11,34.46,19.48,26.34,0.0,15.9,51.07,2.33,16.97,883.8299999999996
2015-11-12,34.93,19.46,26.47,0.0,17.43,49.49,2.07,17.195,883.8299999999996
2015-11-13,34.42,19.09,25.86,0.0,17.92,46.96,1.68,16.755000000000003,883.8299999999996
2015-11-14,34.88,17.93,25.61,0.0,16.83,41.64,1.68,16.405,883.8299999999996
2015-11-15,35.09,18.36,25.65,0.0,16.86,38.91,1.35,16.725,883.8299999999996
2015-11-16,34.69,18.43,25.58,0.0,17.11,41.28,1.14,16.56,883.8299999999996
2015-11-17,34.6,17.95,25.27,0.0,17.43,41.03,1.4,16.275,883.8299999999996
2015-11-18,33.33,16.51,24.23,0.0,17.01,42.67,1.99,14.920000000000002,883.8299999999996
2015-11-19,33.23,17.18,24.16,0.0,17.7,46.55,2.93,15.204999999999998,883.8299999999996
2015-11-20,33.18,15.58,23.54,0.0,18.11,41.49,2.96,14.379999999999999,883.8299999999996
2015-11-21,34.04,17.33,25.2,0.31,14.38,40.64,3.0,15.684999999999999,884.1399999999995
2015-11-22,30.98,21.24,25.16,0.72,11.88,56.2,1.29,16.11,884.8599999999996
2015-11-23,25.81,21.25,22.98,0.12,10.23,68.11,1.74,13.530000000000001,884.9799999999996
2015-11-24,31.99,19.65,24.95,0.07,9.35,53.94,2.36,15.82,885.0499999999996
2015-11-25,34.05,19.29,25.77,0.0,15.33,43.72,2.24,16.669999999999998,885.0499999999996
2015-11-26,34.27,19.19,26.61,0.0,15.61,39.57,1.84,16.730000000000004,885.0499999999996
2015-11-27,33.62,19.6,25.97,0.0,14.83,40.02,1.51,16.61,885.0499999999996
2015-11-28,34.33,18.53,26.02,0.0,14.84,35.93,1.09,16.43,885.0499999999996
2015-11-29,33.63,20.53,26.68,0.0,15.5,43.44,3.24,17.080000000000002,885.0499999999996
2015-11-30,34.71,20.92,27.32,0.0,15.62,44.17,2.03,17.815,885.0499999999996
2015-12-01,35.24,19.9,27.34,0.0,16.5,37.82,2.27,17.57,885.0499999999996
2015-12-02,34.4,20.62,26.66,0.0,15.53,36.28,1.45,17.509999999999998,885.0499999999996
2015-12-03,33.08,17.06,24.21,0.0,15.91,36.02,1.67,15.07,885.0499999999996
2015-12-04,33.11,13.74,22.72,0.0,16.51,25.97,1.51,13.425,885.0499999999996
2015-12-05,33.95,14.13,23.27,0.0,16.75,28.0,1.37,14.040000000000003,885.0499999999996
2015-12-06,33.29,14.56,23.13,0.0,17.59,27.48,1.66,13.925,885.0499999999996
2015-12-07,33.46,14.26,22.94,0.0,17.87,22.06,1.33,13.86,885.0499999999996
2015-12-08,33.5,14.06,22.77,0.0,17.73,22.43,1.52,13.780000000000001,885.0499999999996
2015-12-09,33.82,14.65,23.85,0.0,17.15,25.91,2.4,14.235,885.0499999999996
2015-12-10,34.11,17.66,25.49,0.0,15.46,29.26,2.14,15.884999999999998,885.0499999999996
2015-12-11,32.98,17.95,24.92,0.0,15.23,37.07,2.24,15.464999999999996,885.0499999999996
2015-12-12,32.52,16.32,23.53,0.0,16.95,21.88,1.87,14.420000000000002,885.0499999999996
2015-12-13,33.78,14.89,23.83,0.0,16.58,21.47,1.48,14.335,885.0499999999996
2015-12-14,32.84,16.8,23.96,0.0,15.39,25.34,1.69,14.82,885.0499999999996
2015-12-15,32.45,14.76,22.94,0.0,15.15,24.12,2.81,13.605,885.0499999999996
2015-12-16,34.67,15.93,24.54,0.0,15.22,19.98,1.05,15.3,885.0499999999996
2015-12-17,32.31,16.42,23.06,0.0,15.17,20.91,2.43,14.365000000000002,885.0499999999996
2015-12-18,30.66,12.25,20.66,0.0,15.66,17.61,2.28,11.454999999999998,885.0499999999996
2015-12-19,31.87,12.56,21.88,0.0,15.17,24.06,2.69,12.215,885.0499999999996
2015-12-20,32.31,15.89,23.38,0.0,14.66,36.45,2.32,14.100000000000001,885.0499999999996
2015-12-21,31.6,14.81,22.18,0.0,16.8,30.66,2.37,13.205000000000002,885.0499999999996
2015-12-22,30.52,11.99,20.12,0.0,17.67,25.43,1.76,11.254999999999999,885.0499999999996
2015-12-23,29.37,10.07,18.8,0.0,16.92,22.71,1.99,9.719999999999999,885.0499999999996
2015-12-24,27.01,9.4,17.01,0.0,16.69,20.33,2.71,8.205000000000002,885.0499999999996
2015-12-25,27.57,7.58,16.46,0.0,16.85,22.7,2.47,7.574999999999999,885.0499999999996
2015-12-26,28.55,8.3,17.88,0.0,17.4,17.18,1.94,8.425,885.0499999999996
2015-12-27,31.31,11.16,20.58,0.0,17.72,16.82,1.83,11.235,885.0499999999996
2015-12-28,33.96,13.21,23.05,0.0,17.91,20.97,1.84,13.585,885.0499999999996
2015-12-29,34.87,15.82,24.64,0.0,18.08,21.25,2.19,15.344999999999999,885.0499999999996
2015-12-30,35.09,18.04,25.42,0.0,15.41,20.9,0.52,16.565,885.0499999999996
2015-12-31,34.75,16.13,24.53,0.0,17.88,23.16,2.16,15.439999999999998,885.0499999999996
2016-01-01,34.27,16.39,24.55,0.0,17.79,22.7,2.3,15.330000000000002,885.0499999999996
2016-01-02,33.25,15.62,23.65,0.0,17.83,20.11,1.73,14.434999999999999,885.0499999999996
2016-01-03,31.61,13.58,21.74,0.0,17.29,24.56,1.26,12.594999999999999,885.0499999999996
2016-01-04,31.93,12.66,21.74,0.0,17.09,25.14,2.39,12.295000000000002,885.0499999999996
2016-01-05,31.57,14.39,22.4,0.0,16.11,26.27,1.01,12.98,885.0499999999996
2016-01-06,32.58,14.94,23.16,0.0,15.87,25.76,1.75,13.759999999999998,885.0499999999996
2016-01-07,32.11,15.42,23.15,0.0,12.39,26.25,1.5,13.765,885.0499999999996
2016-01-08,31.9,16.96,23.65,0.0,14.08,27.6,1.75,14.43,885.0499999999996
2016-01-09,31.55,15.05,22.46,0.0,16.65,27.55,1.91,13.3,885.0499999999996
2016-01-10,31.42,13.8,21.96,0.0,17.01,23.96,1.35,12.61,885.0499999999996
2016-01-11,31.81,13.93,22.43,0.0,17.03,22.13,2.29,12.869999999999997,885.0499999999996
2016-01-12,32.56,14.83,23.63,0.0,15.9,23.05,2.42,13.695,885.0499999999996
2016-01-13,31.77,15.54,23.04,0.0,14.51,28.9,1.71,13.655000000000001,885.0499999999996
2016-01-14,32.47,15.01,23.87,0.0,15.43,29.58,2.3,13.739999999999998,885.0499999999996
2016-01-15,31.95,16.93,23.72,0.0,14.68,32.26,2.7,14.439999999999998,885.0499999999996
2016-01-16,31.0,15.7,23.12,0.02,13.26,37.52,1.93,13.350000000000001,885.0699999999996
2016-01-17,29.59,19.29,23.95,0.01,13.54,41.46,3.05,14.439999999999998,885.0799999999996
2016-01-18,29.6,17.01,23.1,0.0,13.33,49.53,2.19,13.305,885.0799999999996
2016-01-19,28.46,15.41,21.11,0.0,17.64,40.65,3.89,11.935000000000002,885.0799999999996
2016-01-20,26.87,11.48,18.47,0.0,17.81,47.55,2.03,9.175,885.0799999999996
2016-01-21,26.47,10.18,17.36,0.0,18.45,23.15,2.37,8.325,885.0799999999996
2016-01-22,28.6,7.67,17.44,0.0,19.61,19.18,1.81,8.135000000000002,885.0799999999996
2016-01-23,30.0,8.72,18.68,0.0,19.41,15.32,2.46,9.36,885.0799999999996
2016-01-24,31.58,10.78,20.63,0.0,18.37,14.69,1.8,11.18,885.0799999999996
2016-01-25,32.12,12.77,22.01,0.0,18.6,14.88,1.97,12.445,885.0799999999996
2016-01-26,33.29,13.53,22.48,0.0,18.94,15.17,1.3,13.41,885.0799999999996
2016-01-27,32.5,12.33,21.78,0.0,19.4,14.81,1.61,12.415,885.0799999999996
2016-01-28,33.02,14.37,22.89,0.0,19.64,27.17,1.55,13.695,885.0799999999996
2016-01-29,34.8,14.64,24.45,0.0,19.95,24.79,2.6,14.719999999999999,885.0799999999996
2016-01-30,35.86,16.44,25.11,0.0,19.69,21.33,2.43,16.15,885.0799999999996
2016-01-31,34.58,16.25,24.39,0.0,19.81,28.12,2.62,15.415,885.0799999999996
2016-02-01,34.41,16.85,25.03,0.0,19.51,23.38,2.35,15.629999999999999,885.0799999999996
2016-02-02,33.92,15.48,23.77,0.0,20.22,26.12,2.0,14.700000000000003,885.0799999999996
2016-02-03,32.71,14.9,23.01,0.0,20.86,26.91,2.24,13.805,885.0799999999996
2016-02-04,32.23,12.48,21.58,0.0,20.74,22.84,2.15,12.354999999999997,885.0799999999996
2016-02-05,34.57,13.16,23.26,0.0,19.81,15.82,2.47,13.865000000000002,885.0799999999996
2016-02-06,35.55,15.37,24.6,0.0,18.63,21.84,3.56,15.459999999999997,885.0799999999996
2016-02-07,32.16,14.62,22.67,0.0,20.03,31.9,1.46,13.389999999999997,885.0799999999996
2016-02-08,32.93,13.38,22.65,0.0,20.21,24.23,3.55,13.155000000000001,885.0799999999996
2016-02-09,34.16,14.24,24.13,0.0,19.47,20.56,2.62,14.2,885.0799999999996
2016-02-10,33.89,17.75,25.17,0.0,17.97,28.65,3.28,15.82,885.0799999999996
2016-02-11,33.4,15.66,23.85,0.0,20.2,22.37,1.72,14.530000000000001,885.0799999999996
2016-02-12,33.54,14.22,23.05,0.0,21.05,30.9,2.92,13.879999999999999,885.0799999999996
2016-02-13,31.74,13.35,22.1,0.0,20.69,37.15,1.4,12.544999999999998,885.0799999999996
2016-02-14,33.16,14.55,23.53,0.0,19.74,28.78,2.24,13.854999999999997,885.0799999999996
2016-02-15,34.53,16.68,25.29,0.0,17.41,30.15,1.51,15.605,885.0799999999996
2016-02-16,36.48,20.46,27.78,0.0,19.3,31.24,1.67,18.47,885.0799999999996
2016-02-17,36.09,19.43,27.33,0.0,20.66,26.84,4.47,17.76,885.0799999999996
2016-02-18,37.33,18.31,27.59,0.0,21.72,21.47,3.55,17.82,885.0799999999996
2016-02-19,37.17,19.95,28.09,0.0,20.58,22.88,3.12,18.560000000000002,885.0799999999996
2016-02-20,34.38,20.74,27.52,0.0,17.14,41.06,1.73,17.560000000000002,885.0799999999996
2016-02-21,34.36,22.04,28.0,0.0,18.29,41.06,1.35,18.2,885.0799999999996
2016-02-22,36.99,20.19,28.09,0.0,19.51,26.82,2.87,18.590000000000003,885.0799999999996
2016-02-23,38.07,18.49,27.77,0.0,21.16,16.71,1.51,18.28,885.0799999999996
2016-02-24,37.48,18.81,27.98,0.0,21.15,9.22,1.84,18.144999999999996,885.0799999999996
2016-02-25,37.31,19.42,27.45,0.0,21.05,10.52,2.01,18.365000000000002,885.0799999999996
2016-02-26,37.54,18.89,27.19,0.0,20.76,13.16,2.06,18.215,885.0799999999996
2016-02-27,37.65,18.24,27.75,0.0,19.88,18.8,3.0,17.945,885.0799999999996
2016-02-28,38.36,19.97,29.75,0.01,19.83,23.43,3.47,19.165,885.0899999999996
2016-02-29,38.66,25.31,31.91,1.73,16.69,30.86,1.98,21.985,886.8199999999996
2016-03-01,37.36,23.85,30.67,3.04,19.14,39.69,3.28,20.605,889.8599999999996
2016-03-02,37.36,23.22,30.51,0.07,19.83,40.44,2.51,20.29,889.9299999999996
2016-03-03,37.8,24.08,30.83,1.98,20.51,35.04,2.51,20.939999999999998,891.9099999999996
2016-03-04,36.73,22.78,29.46,1.17,14.16,35.43,1.41,19.755,893.0799999999996
2016-03-05,37.46,22.17,29.63,0.01,21.38,36.16,2.23,19.815,893.0899999999996
2016-03-06,36.54,21.21,28.23,0.0,19.43,26.05,2.54,18.875,893.0899999999996
2016-03-07,37.04,19.51,28.06,0.0,22.28,26.63,2.02,18.275,893.0899999999996
2016-03-08,37.32,19.27,28.13,0.0,22.8,26.02,1.39,18.295,893.0899999999996
2016-03-09,38.01,19.69,28.82,0.0,23.4,23.24,1.65,18.85,893.0899999999996
2016-03-10,39.08,20.15,29.18,0.0,24.29,22.62,1.88,19.615,893.0899999999996
2016-03-11,40.4,21.22,30.85,0.0,23.19,20.96,1.1,20.81,893.0899999999996
2016-03-12,38.46,22.58,30.36,0.01,20.39,23.89,3.91,20.52,893.0999999999996
2016-03-13,35.85,22.13,27.88,0.35,23.74,29.25,3.54,18.990000000000002,893.4499999999996
2016-03-14,35.0,17.61,26.29,0.0,25.25,30.77,2.22,16.305,893.4499999999996
2016-03-15,36.07,18.96,27.19,0.0,24.36,23.26,2.52,17.515,893.4499999999996
2016-03-16,37.23,19.05,28.14,0.0,23.29,28.61,4.19,18.14,893.4499999999996
2016-03-17,38.46,20.89,29.52,0.0,23.5,25.15,2.35,19.675,893.4499999999996
2016-03-18,39.17,21.48,30.31,0.0,23.77,27.55,2.81,20.325000000000003,893.4499999999996
2016-03-19,39.03,21.76,30.31,0.0,23.8,29.46,2.89,20.395000000000003,893.4499999999996
2016-03-20,38.85,22.17,30.08,0.0,24.41,25.79,3.05,20.51,893.4499999999996
2016-03-21,39.06,21.04,29.51,0.0,26.02,19.85,2.71,20.05,893.4499999999996
2016-03-22,40.29,18.71,29.5,0.0,26.59,13.11,1.35,19.5,893.4499999999996
2016-03-23,40.57,19.31,30.22,0.0,26.28,11.33,2.33,19.939999999999998,893.4499999999996
2016-03-24,41.8,20.1,31.28,0.0,25.18,7.28,2.58,20.95,893.4499999999996
2016-03-25,42.72,22.07,32.37,0.0,22.01,9.49,3.01,22.394999999999996,893.4499999999996
2016-03-26,41.39,24.1,32.53,0.0,20.05,16.91,2.51,22.745000000000005,893.4499999999996
2016-03-27,40.65,23.34,31.91,0.04,17.54,22.27,1.89,21.994999999999997,893.4899999999996
2016-03-28,41.0,22.22,31.32,0.54,24.48,18.01,2.39,21.61,894.0299999999995
2016-03-29,40.31,20.77,30.53,0.0,25.8,13.83,1.91,20.54,894.0299999999995
2016-03-30,41.55,20.74,30.65,0.0,26.42,13.13,1.61,21.144999999999996,894.0299999999995
2016-03-31,40.98,20.53,30.72,0.0,26.3,17.56,2.0,20.755,894.0299999999995
2016-04-01,40.96,21.78,31.24,0.0,26.27,20.54,1.93,21.37,894.0299999999995
2016-04-02,42.73,22.41,32.71,0.0,25.6,25.58,2.16,22.57,894.0299999999995
2016-04-03,42.68,23.83,33.48,0.0,23.33,30.52,2.89,23.254999999999995,894.0299999999995
2016-04-04,40.04,26.52,33.71,0.0,21.77,22.98,2.85,23.28,894.0299999999995
2016-04-05,38.07,26.44,31.34,0.59,15.13,27.0,2.35,22.255000000000003,894.6199999999995
2016-04-06,40.92,24.24,32.55,0.03,22.65,26.61,1.77,22.58,894.6499999999995
2016-04-07,40.17,24.13,32.12,0.01,24.36,23.29,2.0,22.15,894.6599999999995
2016-04-08,40.66,22.88,32.02,0.0,25.01,18.92,2.29,21.769999999999996,894.6599999999995
2016-04-09,40.99,23.12,32.32,0.0,24.85,18.15,2.05,22.055,894.6599999999995
2016-04-10,41.2,23.82,32.74,0.0,25.45,20.29,1.76,22.510000000000005,894.6599999999995
2016-04-11,41.06,25.14,33.19,0.0,23.98,22.89,3.39,23.1,894.6599999999995
2016-04-12,41.93,24.38,33.21,0.0,26.57,19.28,2.27,23.155,894.6599999999995
2016-04-13,42.28,24.09,32.94,0.0,27.76,18.82,2.97,23.185000000000002,894.6599999999995
2016-04-14,42.64,22.35,33.08,0.0,28.22,15.65,1.65,22.495000000000005,894.6599999999995
2016-04-15,43.75,22.66,33.67,0.0,27.4,19.85,2.36,23.205,894.6599999999995
2016-04-16,41.97,24.01,33.59,0.0,27.07,21.13,2.58,22.990000000000002,894.6599999999995
2016-04-17,41.93,23.89,32.79,0.0,27.81,25.59,3.23,22.909999999999997,894.6599999999995
2016-04-18,42.02,23.86,33.31,0.0,27.1,32.32,3.05,22.939999999999998,894.6599999999995
2016-04-19,43.5,25.37,35.39,0.0,22.68,23.97,2.37,24.435000000000002,894.6599999999995
2016-04-20,42.18,29.19,35.89,0.0,20.94,24.0,2.98,25.685000000000002,894.6599999999995
2016-04-21,43.45,27.84,35.53,0.0,25.03,20.87,3.63,25.645000000000003,894.6599999999995
2016-04-22,42.57,24.43,32.72,0.0,28.33,26.38,4.72,23.5,894.6599999999995
2016-04-23,40.61,22.98,31.64,0.0,28.14,35.03,3.34,21.795,894.6599999999995
2016-04-24,40.47,22.77,31.59,0.0,28.05,32.77,2.48,21.619999999999997,894.6599999999995
2016-04-25,40.7,23.86,32.12,0.0,28.36,30.48,2.25,22.28,894.6599999999995
2016-04-26,42.3,25.56,33.71,0.0,27.35,25.0,2.0,23.93,894.6599999999995
2016-04-27,42.96,26.16,34.64,0.0,26.01,16.66,2.39,24.560000000000002,894.6599999999995
2016-04-28,43.31,25.94,35.15,0.0,24.5,16.51,2.76,24.625,894.6599999999995
2016-04-29,43.7,26.33,35.42,0.0,24.12,18.83,2.05,25.015,894.6599999999995
2016-04-30,43.21,26.27,34.92,0.0,26.8,24.59,2.55,24.740000000000002,894.6599999999995
2016-05-01,43.41,25.71,34.81,0.0,26.93,25.7,2.26,24.560000000000002,894.6599999999995
2016-05-02,42.62,26.94,34.38,0.0,26.37,23.74,2.37,24.78,894.6599999999995
2016-05-03,42.8,26.47,34.21,0.0,26.34,24.31,5.2,24.634999999999998,894.6599999999995
2016-05-04,42.28,25.99,34.44,0.0,26.04,24.81,2.38,24.134999999999998,894.6599999999995
2016-05-05,40.95,25.65,33.81,0.64,24.4,28.5,3.45,23.299999999999997,895.2999999999995
2016-05-06,40.28,25.92,33.22,1.02,25.82,28.78,3.71,23.1,896.3199999999995
2016-05-07,40.01,26.16,33.38,1.22,25.33,31.93,2.49,23.085,897.5399999999995
2016-05-08,41.61,26.88,34.79,0.02,23.14,31.67,2.68,24.244999999999997,897.5599999999995
2016-05-09,42.03,28.33,35.31,1.75,24.38,29.0,2.19,25.18,899.3099999999995
2016-05-10,42.32,27.19,35.23,0.62,25.03,29.73,1.75,24.755000000000003,899.9299999999995
2016-05-11,43.31,28.6,36.21,1.1,24.57,30.52,3.4,25.955,901.0299999999995
2016-05-12,43.47,27.82,35.93,0.44,26.17,31.71,4.01,25.644999999999996,901.4699999999996
2016-05-13,43.87,27.63,36.08,1.04,26.27,31.12,3.32,25.75,902.5099999999995
2016-05-14,44.61,28.0,36.27,0.0,24.91,30.92,2.24,26.305,902.5099999999995
2016-05-15,44.8,26.77,35.96,0.0,27.06,27.09,3.21,25.784999999999997,902.5099999999995
2016-05-16,44.28,26.81,35.89,0.0,25.97,26.55,2.41,25.545,902.5099999999995
2016-05-17,45.27,28.18,36.98,0.0,27.43,24.72,3.19,26.725,902.5099999999995
2016-05-18,47.53,30.83,39.1,0.0,26.0,20.81,4.4,29.18,902.5099999999995
2016-05-19,47.12,29.76,38.22,0.0,24.26,28.36,2.61,28.439999999999998,902.5099999999995
2016-05-20,43.52,29.74,36.33,0.0,26.41,34.39,4.11,26.630000000000003,902.5099999999995
2016-05-21,42.74,27.24,33.94,0.0,26.98,43.8,1.78,24.990000000000002,902.5099999999995
2016-05-22,43.93,25.95,34.04,0.0,28.37,44.93,2.63,24.939999999999998,902.5099999999995
2016-05-23,41.3,26.38,33.18,0.0,27.68,50.07,3.76,23.839999999999996,902.5099999999995
2016-05-24,42.54,25.81,33.71,0.0,27.35,44.5,2.55,24.174999999999997,902.5099999999995
2016-05-25,42.02,25.69,33.58,0.0,27.3,46.6,2.85,23.855000000000004,902.5099999999995
2016-05-26,42.76,26.08,34.35,0.0,27.7,43.81,3.34,24.42,902.5099999999995
2016-05-27,41.62,26.45,33.7,0.0,28.18,48.07,2.09,24.034999999999997,902.5099999999995
2016-05-28,41.19,26.06,33.51,0.0,27.75,47.46,1.75,23.625,902.5099999999995
2016-05-29,40.88,26.83,33.53,0.0,26.3,46.75,1.7,23.855000000000004,902.5099999999995
2016-05-30,41.1,26.4,33.67,0.0,27.33,46.3,1.36,23.75,902.5099999999995
2016-05-31,41.53,25.97,34.08,0.0,26.29,42.45,3.58,23.75,902.5099999999995
2016-06-01,42.3,26.43,34.67,0.0,27.12,38.85,2.34,24.364999999999995,902.5099999999995
2016-06-02,42.21,26.58,35.04,0.02,26.4,38.76,4.37,24.394999999999996,902.5299999999995
2016-06-03,42.19,27.11,35.61,0.3,25.05,35.95,4.48,24.65,902.8299999999995
2016-06-04,44.91,29.38,37.63,1.38,23.36,27.47,4.51,27.144999999999996,904.2099999999995
2016-06-05,45.63,29.23,37.12,4.32,24.04,30.79,5.8,27.43,908.5299999999995
2016-06-06,43.09,27.4,35.12,1.38,16.68,38.75,3.65,25.245000000000005,909.9099999999995
2016-06-07,42.72,28.03,35.46,1.21,16.46,39.7,4.77,25.375,911.1199999999995
2016-06-08,43.15,27.84,35.43,0.05,21.8,39.99,3.0,25.494999999999997,911.1699999999995
2016-06-09,41.39,27.79,34.63,0.18,23.9,40.69,2.37,24.590000000000003,911.3499999999995
2016-06-10,40.33,27.41,33.59,0.0,10.35,45.85,1.43,23.869999999999997,911.3499999999995
2016-06-11,39.71,27.56,32.92,0.01,21.33,49.04,2.03,23.634999999999998,911.3599999999994
2016-06-12,38.84,27.52,32.42,0.0,22.52,52.2,2.54,23.18,911.3599999999994
2016-06-13,40.65,27.13,32.81,0.0,25.07,51.88,2.63,23.89,911.3599999999994
2016-06-14,41.22,26.29,33.05,0.0,24.15,50.31,3.4,23.754999999999995,911.3599999999994
2016-06-15,40.16,26.71,32.9,0.01,21.78,49.95,2.74,23.435000000000002,911.3699999999994
2016-06-16,40.69,26.77,33.15,0.0,24.61,46.6,2.99,23.729999999999997,911.3699999999994
2016-06-17,37.62,26.6,31.61,1.08,24.2,47.84,2.37,22.11,912.4499999999995
2016-06-18,36.79,25.82,30.53,13.5,8.74,60.15,5.97,21.305,925.9499999999995
2016-06-19,35.19,26.27,30.04,8.61,10.36,63.77,3.15,20.729999999999997,934.5599999999995
2016-06-20,33.99,25.27,29.14,6.47,18.71,69.77,1.56,19.630000000000003,941.0299999999995
2016-06-21,34.94,25.72,29.99,6.42,19.42,71.98,1.43,20.33,947.4499999999995
2016-06-22,34.7,25.97,29.46,15.53,20.29,75.72,2.09,20.335,962.9799999999994
2016-06-23,33.26,25.39,28.83,5.88,21.39,74.44,2.65,19.325,968.8599999999994
2016-06-24,31.1,25.32,27.81,11.04,22.1,77.19,1.7,18.21,979.8999999999994
2016-06-25,30.53,24.39,26.99,8.87,17.04,80.11,3.2,17.46,988.7699999999994
2016-06-26,33.78,24.21,28.76,0.13,23.51,71.45,2.05,18.995,988.8999999999994
2016-06-27,32.73,25.19,28.69,2.47,17.38,71.37,2.14,18.96,991.3699999999994
2016-06-28,33.9,25.01,29.07,1.69,20.05,70.67,2.02,19.455,993.0599999999995
2016-06-29,31.68,24.96,27.57,16.34,10.86,78.58,2.27,18.32,1009.3999999999995
2016-06-30,34.18,24.1,28.74,1.95,10.96,72.86,2.67,19.14,1011.3499999999996
2016-07-01,33.71,24.92,28.88,1.22,20.1,71.98,3.75,19.315,1012.5699999999996
2016-07-02,32.91,25.28,28.51,4.26,14.45,76.22,3.99,19.095,1016.8299999999996
2016-07-03,30.74,25.12,27.36,29.21,11.32,84.39,3.44,17.93,1046.0399999999995
2016-07-04,29.93,24.41,26.84,11.52,11.18,84.03,2.17,17.17,1057.5599999999995
2016-07-05,30.61,23.89,26.69,6.17,11.08,83.18,2.98,17.25,1063.7299999999996
2016-07-06,29.87,23.91,26.58,0.73,10.83,81.82,3.33,16.89,1064.4599999999996
2016-07-07,33.1,23.86,27.75,0.27,12.49,74.91,3.8,18.48,1064.7299999999996
2016-07-08,31.58,23.97,27.22,2.22,10.24,77.44,2.61,17.775,1066.9499999999996
2016-07-09,29.12,24.58,26.29,23.06,7.52,82.77,2.43,16.85,1090.0099999999995
2016-07-10,27.62,24.07,25.73,64.34,4.75,88.95,1.64,15.844999999999999,1154.3499999999995
2016-07-11,29.46,23.95,26.06,26.34,5.57,87.33,1.58,16.705,1180.6899999999994
2016-07-12,28.17,23.6,25.45,31.99,7.2,88.33,4.52,15.885000000000002,1212.6799999999994
2016-07-13,31.78,23.02,26.85,3.17,18.81,81.43,3.27,17.4,1215.8499999999995
2016-07-14,32.88,22.77,27.47,11.83,17.96,79.67,2.8,17.825000000000003,1227.6799999999994
2016-07-15,32.62,23.03,27.38,0.97,15.66,78.59,2.87,17.825,1228.6499999999994
2016-07-16,32.98,23.12,27.65,0.11,19.8,78.01,3.5,18.049999999999997,1228.7599999999993
2016-07-17,32.61,23.36,27.54,0.48,16.84,78.38,2.65,17.985,1229.2399999999993
2016-07-18,30.52,23.43,26.25,3.78,10.12,81.91,3.16,16.975,1233.0199999999993
2016-07-19,29.77,23.03,25.7,6.9,8.83,84.9,2.78,16.4,1239.9199999999994
2016-07-20,31.59,22.76,26.65,0.57,15.38,81.36,3.13,17.175,1240.4899999999993
2016-07-21,30.99,23.69,26.69,0.06,12.34,82.42,3.14,17.34,1240.5499999999993
2016-07-22,30.29,23.49,26.48,4.53,11.13,82.87,3.24,16.89,1245.0799999999992
2016-07-23,31.67,23.0,27.03,3.9,17.07,79.93,2.81,17.335,1248.9799999999993
2016-07-24,30.3,23.53,26.82,7.67,18.54,80.65,2.16,16.915,1256.6499999999994
2016-07-25,30.58,23.72,26.91,11.02,16.39,82.71,2.56,17.15,1267.6699999999994
2016-07-26,30.24,24.05,26.8,15.24,10.48,85.36,1.98,17.145,1282.9099999999994
2016-07-27,27.44,23.55,25.36,29.51,12.49,91.18,2.84,15.495000000000001,1312.4199999999994
2016-07-28,30.07,22.74,25.84,7.38,12.3,85.23,2.62,16.405,1319.7999999999995
2016-07-29,29.79,22.76,25.86,0.98,14.11,84.01,2.58,16.275,1320.7799999999995
2016-07-30,30.37,23.12,26.37,0.48,15.59,83.5,2.77,16.745,1321.2599999999995
2016-07-31,27.93,23.23,25.45,8.73,13.72,88.48,3.0,15.579999999999998,1329.9899999999996
